id,applicant_id,program_id,date,priority,consent
6001,404,2,2026-08-04,2,1
6002,404,4,2026-08-04,3,1
6003,412,2,2026-08-04,1,0
6004,412,1,2026-08-04,2,0
6005,412,4,2026-08-04,3,0
6006,416,2,2026-08-04,1,1
6007,416,4,2026-08-04,2,1
6008,416,1,2026-08-04,3,1
6009,420,1,2026-08-04,1,0
6010,420,3,2026-08-04,2,0
6011,420,2,2026-08-04,3,0
6012,422,1,2026-08-04,1,1
6013,422,2,2026-08-04,2,1
6014,422,4,2026-08-04,3,1
6015,422,3,2026-08-04,4,1
6016,431,3,2026-08-04,1,1
6017,431,2,2026-08-04,2,1
6018,431,1,2026-08-04,3,1
6019,431,4,2026-08-04,4,1
6020,434,4,2026-08-04,1,1
6021,434,2,2026-08-04,2,1
6022,434,1,2026-08-04,3,1
6023,438,1,2026-08-04,1,1
6024,438,3,2026-08-04,2,1
6025,445,3,2026-08-04,1,0
6026,445,4,2026-08-04,2,0
6027,445,2,2026-08-04,3,0
6028,445,1,2026-08-04,4,0
6029,449,1,2026-08-04,1,1
6030,449,4,2026-08-04,2,1
6031,450,4,2026-08-04,1,0
6032,450,3,2026-08-04,2,0
6033,450,2,2026-08-04,3,0
6034,450,1,2026-08-04,4,0
6035,452,4,2026-08-04,1,1
6036,452,1,2026-08-04,2,1
6037,457,4,2026-08-04,1,0
6038,457,1,2026-08-04,2,0
6039,462,3,2026-08-04,1,0
6040,462,2,2026-08-04,2,0
6041,462,1,2026-08-04,3,0
6042,465,1,2026-08-04,1,0
6043,465,4,2026-08-04,2,0
6044,465,2,2026-08-04,3,0
6045,466,2,2026-08-04,1,1
6046,466,4,2026-08-04,2,1
6047,466,3,2026-08-04,3,1
6048,466,1,2026-08-04,4,1
6049,468,3,2026-08-04,1,1
6050,468,1,2026-08-04,2,1
6051,468,2,2026-08-04,3,1
6052,468,4,2026-08-04,4,1
6053,469,4,2026-08-04,1,1
6054,469,2,2026-08-04,2,1
6055,469,1,2026-08-04,3,1
6056,473,2,2026-08-04,1,1
6057,473,3,2026-08-04,2,1
6058,473,1,2026-08-04,3,1
6059,474,3,2026-08-04,1,1
6060,474,1,2026-08-04,2,1
6061,478,1,2026-08-04,1,1
6062,478,4,2026-08-04,2,1
6063,479,4,2026-08-04,1,1
6064,479,3,2026-08-04,2,1
6065,479,2,2026-08-04,3,1
6066,479,1,2026-08-04,4,1
6067,480,1,2026-08-04,1,0
6068,480,4,2026-08-04,2,0
6069,480,2,2026-08-04,3,0
6070,484,2,2026-08-04,1,1
6071,484,1,2026-08-04,2,1
6072,485,2,2026-08-04,1,1
6073,485,1,2026-08-04,2,1
6074,485,3,2026-08-04,3,1
6075,485,4,2026-08-04,4,1
6076,487,4,2026-08-04,1,1
6077,487,1,2026-08-04,2,1
6078,490,1,2026-08-04,1,1
6079,490,3,2026-08-04,2,1
6080,490,2,2026-08-04,3,1
6081,491,2,2026-08-04,1,1
6082,491,3,2026-08-04,2,1
6083,491,4,2026-08-04,3,1
6084,491,1,2026-08-04,4,1
6085,492,3,2026-08-04,1,0
6086,492,4,2026-08-04,2,0
6087,492,1,2026-08-04,3,0
6088,494,4,2026-08-04,1,1
6089,494,2,2026-08-04,2,1
6090,494,1,2026-08-04,3,1
6091,496,2,2026-08-04,1,1
6092,496,4,2026-08-04,2,1
6093,496,1,2026-08-04,3,1
6094,496,3,2026-08-04,4,1
6095,500,2,2026-08-04,1,1
6096,500,1,2026-08-04,2,1
6097,502,2,2026-08-04,1,0
6098,502,1,2026-08-04,2,0
6099,502,3,2026-08-04,3,0
6100,502,4,2026-08-04,4,0
6101,503,4,2026-08-04,1,1
6102,503,1,2026-08-04,2,1
6103,505,1,2026-08-04,1,1
6104,506,3,2026-08-04,1,1
6105,506,2,2026-08-04,2,1
6106,506,1,2026-08-04,3,1
6107,507,2,2026-08-04,1,1
6108,507,1,2026-08-04,2,1
6109,511,1,2026-08-04,1,1
6110,511,3,2026-08-04,2,1
6111,518,1,2026-08-04,1,1
6112,519,2,2026-08-04,1,0
6113,519,4,2026-08-04,2,0
6114,519,1,2026-08-04,3,0
6115,519,3,2026-08-04,4,0
6116,520,4,2026-08-04,1,0
6117,520,2,2026-08-04,2,0
6118,520,1,2026-08-04,3,0
6119,520,3,2026-08-04,4,0
6120,523,1,2026-08-04,1,1
6121,523,4,2026-08-04,2,1
6122,523,3,2026-08-04,3,1
6123,527,1,2026-08-04,1,1
6124,531,1,2026-08-04,1,0
6125,533,1,2026-08-04,1,1
6126,535,1,2026-08-04,1,1
6127,535,2,2026-08-04,2,1
6128,536,1,2026-08-04,1,1
6129,536,3,2026-08-04,2,1
6130,537,1,2026-08-04,1,1
6131,537,4,2026-08-04,2,1
6132,537,3,2026-08-04,3,1
6133,537,2,2026-08-04,4,1
6134,543,1,2026-08-04,1,1
6135,543,3,2026-08-04,2,1
6136,545,1,2026-08-04,1,1
6137,545,2,2026-08-04,2,1
6138,545,4,2026-08-04,3,1
6139,547,2,2026-08-04,1,1
6140,547,1,2026-08-04,2,1
6141,547,3,2026-08-04,3,1
6142,547,4,2026-08-04,4,1
6143,549,1,2026-08-04,1,1
6144,553,1,2026-08-04,1,1
6145,553,4,2026-08-04,2,1
6146,553,3,2026-08-04,3,1
6147,555,1,2026-08-04,1,1
6148,557,2,2026-08-04,1,1
6149,557,1,2026-08-04,2,1
6150,557,3,2026-08-04,3,1
6151,558,1,2026-08-04,1,1
6152,560,3,2026-08-04,1,1
6153,560,1,2026-08-04,2,1
6154,560,2,2026-08-04,3,1
6155,560,4,2026-08-04,4,1
6156,561,2,2026-08-04,1,0
6157,561,1,2026-08-04,2,0
6158,561,3,2026-08-04,3,0
6159,562,1,2026-08-04,1,1
6160,562,3,2026-08-04,2,1
6161,563,4,2026-08-04,1,1
6162,563,1,2026-08-04,2,1
6163,563,2,2026-08-04,3,1
6164,566,4,2026-08-04,1,1
6165,566,1,2026-08-04,2,1
6166,572,1,2026-08-04,1,0
6167,572,2,2026-08-04,2,0
6168,574,1,2026-08-04,1,1
6169,575,1,2026-08-04,1,1
6170,575,3,2026-08-04,2,1
6171,575,4,2026-08-04,3,1
6172,578,3,2026-08-04,1,1
6173,578,1,2026-08-04,2,1
6174,578,2,2026-08-04,3,1
6175,581,3,2026-08-04,1,1
6176,581,1,2026-08-04,2,1
6177,587,1,2026-08-04,1,1
6178,587,2,2026-08-04,2,1
6179,587,4,2026-08-04,3,1
6180,590,3,2026-08-04,1,1
6181,590,2,2026-08-04,2,1
6182,590,1,2026-08-04,3,1
6183,592,1,2026-08-04,1,1
6184,595,4,2026-08-04,1,1
6185,595,3,2026-08-04,2,1
6186,595,1,2026-08-04,3,1
6187,595,2,2026-08-04,4,1
6188,600,4,2026-08-04,1,1
6189,600,2,2026-08-04,2,1
6190,600,1,2026-08-04,3,1
6191,600,3,2026-08-04,4,1
6192,603,3,2026-08-04,1,1
6193,603,2,2026-08-04,2,1
6194,603,1,2026-08-04,3,1
6195,605,1,2026-08-04,1,0
6196,605,2,2026-08-04,2,0
6197,605,3,2026-08-04,3,0
6198,606,2,2026-08-04,1,1
6199,606,1,2026-08-04,2,1
6200,607,1,2026-08-04,1,1
6201,607,3,2026-08-04,2,1
6202,609,1,2026-08-04,1,0
6203,609,4,2026-08-04,2,0
6204,614,1,2026-08-04,1,1
6205,614,4,2026-08-04,2,1
6206,614,3,2026-08-04,3,1
6207,615,4,2026-08-04,1,1
6208,615,2,2026-08-04,2,1
6209,615,1,2026-08-04,3,1
6210,615,3,2026-08-04,4,1
6211,616,1,2026-08-04,1,1
6212,616,4,2026-08-04,2,1
6213,618,4,2026-08-04,1,1
6214,618,3,2026-08-04,2,1
6215,618,2,2026-08-04,3,1
6216,618,1,2026-08-04,4,1
6217,621,1,2026-08-04,1,1
6218,621,4,2026-08-04,2,1
6219,621,3,2026-08-04,3,1
6220,627,1,2026-08-04,1,0
6221,627,4,2026-08-04,2,0
6222,627,2,2026-08-04,3,0
6223,647,1,2026-08-04,1,1
6224,647,2,2026-08-04,2,1
6225,649,4,2026-08-04,1,1
6226,649,3,2026-08-04,2,1
6227,649,1,2026-08-04,3,1
6228,650,1,2026-08-04,1,0
6229,650,4,2026-08-04,2,0
6230,650,2,2026-08-04,3,0
6231,651,3,2026-08-04,1,0
6232,651,2,2026-08-04,2,0
6233,651,1,2026-08-04,3,0
6234,654,4,2026-08-04,1,1
6235,654,3,2026-08-04,2,1
6236,654,1,2026-08-04,3,1
6237,658,1,2026-08-04,1,1
6238,658,4,2026-08-04,2,1
6239,658,3,2026-08-04,3,1
6240,658,2,2026-08-04,4,1
6241,662,1,2026-08-04,1,0
6242,662,3,2026-08-04,2,0
6243,662,2,2026-08-04,3,0
6244,665,1,2026-08-04,1,1
6245,665,4,2026-08-04,2,1
6246,667,1,2026-08-04,1,0
6247,669,2,2026-08-04,1,1
6248,669,4,2026-08-04,2,1
6249,669,1,2026-08-04,3,1
6250,670,4,2026-08-04,1,1
6251,670,2,2026-08-04,2,1
6252,670,1,2026-08-04,3,1
6253,670,3,2026-08-04,4,1
6254,672,1,2026-08-04,1,1
6255,672,2,2026-08-04,2,1
6256,672,4,2026-08-04,3,1
6257,674,2,2026-08-04,1,1
6258,674,1,2026-08-04,2,1
6259,675,2,2026-08-04,1,1
6260,675,1,2026-08-04,2,1
6261,676,1,2026-08-04,1,1
6262,676,2,2026-08-04,2,1
6263,677,4,2026-08-04,1,1
6264,677,1,2026-08-04,2,1
6265,677,2,2026-08-04,3,1
6266,678,1,2026-08-04,1,1
6267,683,4,2026-08-04,1,1
6268,683,1,2026-08-04,2,1
6269,687,4,2026-08-04,1,1
6270,687,1,2026-08-04,2,1
6271,687,2,2026-08-04,3,1
6272,692,1,2026-08-04,1,1
6273,692,2,2026-08-04,2,1
6274,692,3,2026-08-04,3,1
6275,693,3,2026-08-04,1,0
6276,693,1,2026-08-04,2,0
6277,693,2,2026-08-04,3,0
6278,695,3,2026-08-04,1,1
6279,695,1,2026-08-04,2,1
6280,699,1,2026-08-04,1,1
6281,699,2,2026-08-04,2,1
6282,701,1,2026-08-04,1,0
6283,701,4,2026-08-04,2,0
6284,702,1,2026-08-04,1,1
6285,703,3,2026-08-04,1,1
6286,703,1,2026-08-04,2,1
6287,703,2,2026-08-04,3,1
6288,705,1,2026-08-04,1,1
6289,705,2,2026-08-04,2,1
6290,705,3,2026-08-04,3,1
6291,706,3,2026-08-04,1,1
6292,706,1,2026-08-04,2,1
6293,707,2,2026-08-04,1,1
6294,707,1,2026-08-04,2,1
6295,708,2,2026-08-04,1,0
6296,708,1,2026-08-04,2,0
6297,708,3,2026-08-04,3,0
6298,711,2,2026-08-04,1,1
6299,711,4,2026-08-04,2,1
6300,711,1,2026-08-04,3,1
6301,711,3,2026-08-04,4,1
6302,713,1,2026-08-04,1,1
6303,713,2,2026-08-04,2,1
6304,718,1,2026-08-04,1,1
6305,719,2,2026-08-04,1,1
6306,719,1,2026-08-04,2,1
6307,719,4,2026-08-04,3,1
6308,720,1,2026-08-04,1,1
6309,720,3,2026-08-04,2,1
6310,720,2,2026-08-04,3,1
6311,721,1,2026-08-04,1,1
6312,721,3,2026-08-04,2,1
6313,721,4,2026-08-04,3,1
6314,723,1,2026-08-04,1,1
6315,723,4,2026-08-04,2,1
6316,725,2,2026-08-04,1,0
6317,725,4,2026-08-04,2,0
6318,725,1,2026-08-04,3,0
6319,727,1,2026-08-04,1,1
6320,728,2,2026-08-04,1,0
6321,728,1,2026-08-04,2,0
6322,728,3,2026-08-04,3,0
6323,728,4,2026-08-04,4,0
6324,731,2,2026-08-04,1,1
6325,731,1,2026-08-04,2,1
6326,733,1,2026-08-04,1,1
6327,733,3,2026-08-04,2,1
6328,733,2,2026-08-04,3,1
6329,733,4,2026-08-04,4,1
6330,734,1,2026-08-04,1,1
6331,734,3,2026-08-04,2,1
6332,734,2,2026-08-04,3,1
6333,734,4,2026-08-04,4,1
6334,735,1,2026-08-04,1,1
6335,735,3,2026-08-04,2,1
6336,735,2,2026-08-04,3,1
6337,744,1,2026-08-04,1,1
6338,745,1,2026-08-04,1,1
6339,745,2,2026-08-04,2,1
6340,746,1,2026-08-04,1,0
6341,746,3,2026-08-04,2,0
6342,748,4,2026-08-04,1,0
6343,748,2,2026-08-04,2,0
6344,748,1,2026-08-04,3,0
6345,749,1,2026-08-04,1,1
6346,749,3,2026-08-04,2,1
6347,750,3,2026-08-04,1,1
6348,750,1,2026-08-04,2,1
6349,750,4,2026-08-04,3,1
6350,750,2,2026-08-04,4,1
6351,753,3,2026-08-04,1,1
6352,753,2,2026-08-04,2,1
6353,753,4,2026-08-04,3,1
6354,753,1,2026-08-04,4,1
6355,755,4,2026-08-04,1,1
6356,755,1,2026-08-04,2,1
6357,755,2,2026-08-04,3,1
6358,757,2,2026-08-04,1,1
6359,757,3,2026-08-04,2,1
6360,757,1,2026-08-04,3,1
6361,758,1,2026-08-04,1,1
6362,759,3,2026-08-04,1,0
6363,759,2,2026-08-04,2,0
6364,759,4,2026-08-04,3,0
6365,759,1,2026-08-04,4,0
6366,760,1,2026-08-04,1,1
6367,760,4,2026-08-04,2,1
6368,764,1,2026-08-04,1,1
6369,766,4,2026-08-04,1,1
6370,766,2,2026-08-04,2,1
6371,766,1,2026-08-04,3,1
6372,767,1,2026-08-04,1,1
6373,767,3,2026-08-04,2,1
6374,771,4,2026-08-04,1,1
6375,771,1,2026-08-04,2,1
6376,771,2,2026-08-04,3,1
6377,773,1,2026-08-04,1,1
6378,785,1,2026-08-04,1,1
6379,785,3,2026-08-04,2,1
6380,785,2,2026-08-04,3,1
6381,787,4,2026-08-04,1,1
6382,787,2,2026-08-04,2,1
6383,787,3,2026-08-04,3,1
6384,787,1,2026-08-04,4,1
6385,795,1,2026-08-04,1,1
6386,795,2,2026-08-04,2,1
6387,796,3,2026-08-04,1,0
6388,796,2,2026-08-04,2,0
6389,796,1,2026-08-04,3,0
6390,799,1,2026-08-04,1,1
6391,799,2,2026-08-04,2,1
6392,801,1,2026-08-04,1,1
6393,801,4,2026-08-04,2,1
6394,805,4,2026-08-04,1,1
6395,805,1,2026-08-04,2,1
6396,806,1,2026-08-04,1,1
6397,807,1,2026-08-04,1,0
6398,807,4,2026-08-04,2,0
6399,808,3,2026-08-04,1,0
6400,808,1,2026-08-04,2,0
6401,808,2,2026-08-04,3,0
6402,810,4,2026-08-04,1,1
6403,810,3,2026-08-04,2,1
6404,810,1,2026-08-04,3,1
6405,814,1,2026-08-04,1,0
6406,814,3,2026-08-04,2,0
6407,814,4,2026-08-04,3,0
6408,814,2,2026-08-04,4,0
6409,816,3,2026-08-04,1,1
6410,816,1,2026-08-04,2,1
6411,816,2,2026-08-04,3,1
6412,819,3,2026-08-04,1,1
6413,819,1,2026-08-04,2,1
6414,819,4,2026-08-04,3,1
6415,825,1,2026-08-04,1,1
6416,825,3,2026-08-04,2,1
6417,826,1,2026-08-04,1,1
6418,831,1,2026-08-04,1,1
6419,832,2,2026-08-04,1,1
6420,832,1,2026-08-04,2,1
6421,832,3,2026-08-04,3,1
6422,833,1,2026-08-04,1,1
6423,833,4,2026-08-04,2,1
6424,833,3,2026-08-04,3,1
6425,837,1,2026-08-04,1,1
6426,839,1,2026-08-04,1,1
6427,843,4,2026-08-04,1,1
6428,843,1,2026-08-04,2,1
6429,843,2,2026-08-04,3,1
6430,844,2,2026-08-04,1,1
6431,844,1,2026-08-04,2,1
6432,844,4,2026-08-04,3,1
6433,845,1,2026-08-04,1,1
6434,850,4,2026-08-04,1,1
6435,850,2,2026-08-04,2,1
6436,850,1,2026-08-04,3,1
6437,850,3,2026-08-04,4,1
6438,853,1,2026-08-04,1,1
6439,853,2,2026-08-04,2,1
6440,853,3,2026-08-04,3,1
6441,853,4,2026-08-04,4,1
6442,857,1,2026-08-04,1,0
6443,857,3,2026-08-04,2,0
6444,863,1,2026-08-04,1,1
6445,863,2,2026-08-04,2,1
6446,863,3,2026-08-04,3,1
6447,867,3,2026-08-04,1,1
6448,867,2,2026-08-04,2,1
6449,867,4,2026-08-04,3,1
6450,867,1,2026-08-04,4,1
6451,870,4,2026-08-04,1,0
6452,870,1,2026-08-04,2,0
6453,871,1,2026-08-04,1,1
6454,871,4,2026-08-04,2,1
6455,871,3,2026-08-04,3,1
6456,875,2,2026-08-04,1,0
6457,875,4,2026-08-04,2,0
6458,875,1,2026-08-04,3,0
6459,875,3,2026-08-04,4,0
6460,878,4,2026-08-04,1,1
6461,878,1,2026-08-04,2,1
6462,882,3,2026-08-04,1,1
6463,882,1,2026-08-04,2,1
6464,882,4,2026-08-04,3,1
6465,883,3,2026-08-04,1,1
6466,883,1,2026-08-04,2,1
6467,886,3,2026-08-04,1,1
6468,886,2,2026-08-04,2,1
6469,886,1,2026-08-04,3,1
6470,888,1,2026-08-04,1,1
6471,893,2,2026-08-04,1,1
6472,893,3,2026-08-04,2,1
6473,893,1,2026-08-04,3,1
6474,896,1,2026-08-04,1,1
6475,896,4,2026-08-04,2,1
6476,896,3,2026-08-04,3,1
6477,896,2,2026-08-04,4,1
6478,898,2,2026-08-04,1,0
6479,898,1,2026-08-04,2,0
6480,898,3,2026-08-04,3,0
6481,898,4,2026-08-04,4,0
6482,899,1,2026-08-04,1,1
6483,899,2,2026-08-04,2,1
6484,900,1,2026-08-04,1,1
6485,900,4,2026-08-04,2,1
6486,900,3,2026-08-04,3,1
6487,908,1,2026-08-04,1,1
6488,908,3,2026-08-04,2,1
6489,918,2,2026-08-04,1,1
6490,918,3,2026-08-04,2,1
6491,918,1,2026-08-04,3,1
6492,922,1,2026-08-04,1,1
6493,922,2,2026-08-04,2,1
6494,922,3,2026-08-04,3,1
6495,922,4,2026-08-04,4,1
6496,924,4,2026-08-04,1,1
6497,924,3,2026-08-04,2,1
6498,924,2,2026-08-04,3,1
6499,924,1,2026-08-04,4,1
6500,925,2,2026-08-04,1,1
6501,925,1,2026-08-04,2,1
6502,929,1,2026-08-04,1,1
6503,929,3,2026-08-04,2,1
6504,929,4,2026-08-04,3,1
6505,933,1,2026-08-04,1,0
6506,933,4,2026-08-04,2,0
6507,933,2,2026-08-04,3,0
6508,933,3,2026-08-04,4,0
6509,934,1,2026-08-04,1,1
6510,934,4,2026-08-04,2,1
6511,934,3,2026-08-04,3,1
6512,942,1,2026-08-04,1,0
6513,942,2,2026-08-04,2,0
6514,942,3,2026-08-04,3,0
6515,951,2,2026-08-04,1,1
6516,951,1,2026-08-04,2,1
6517,951,3,2026-08-04,3,1
6518,951,4,2026-08-04,4,1
6519,954,1,2026-08-04,1,1
6520,954,2,2026-08-04,2,1
6521,955,1,2026-08-04,1,1
6522,955,4,2026-08-04,2,1
6523,957,1,2026-08-04,1,1
6524,957,2,2026-08-04,2,1
6525,957,4,2026-08-04,3,1
6526,961,1,2026-08-04,1,0
6527,964,4,2026-08-04,1,1
6528,964,1,2026-08-04,2,1
6529,967,1,2026-08-04,1,0
6530,967,2,2026-08-04,2,0
6531,968,1,2026-08-04,1,0
6532,968,3,2026-08-04,2,0
6533,968,4,2026-08-04,3,0
6534,968,2,2026-08-04,4,0
6535,969,1,2026-08-04,1,1
6536,969,2,2026-08-04,2,1
6537,972,4,2026-08-04,1,1
6538,972,1,2026-08-04,2,1
6539,972,2,2026-08-04,3,1
6540,974,1,2026-08-04,1,1
6541,979,4,2026-08-04,1,1
6542,979,1,2026-08-04,2,1
6543,980,1,2026-08-04,1,1
6544,980,3,2026-08-04,2,1
6545,980,4,2026-08-04,3,1
6546,983,1,2026-08-04,1,1
6547,983,3,2026-08-04,2,1
6548,990,1,2026-08-04,1,1
6549,990,2,2026-08-04,2,1
6550,990,4,2026-08-04,3,1
6551,990,3,2026-08-04,4,1
6552,993,1,2026-08-04,1,0
6553,993,2,2026-08-04,2,0
6554,993,3,2026-08-04,3,0
6555,994,1,2026-08-04,1,0
6556,994,2,2026-08-04,2,0
6557,994,3,2026-08-04,3,0
6558,995,1,2026-08-04,1,1
6559,995,2,2026-08-04,2,1
6560,997,2,2026-08-04,1,1
6561,997,1,2026-08-04,2,1
6562,997,3,2026-08-04,3,1
6563,1003,3,2026-08-04,1,1
6564,1003,2,2026-08-04,2,1
6565,1003,1,2026-08-04,3,1
6566,1005,2,2026-08-04,1,0
6567,1005,4,2026-08-04,2,0
6568,1005,1,2026-08-04,3,0
6569,1006,1,2026-08-04,1,1
6570,1006,4,2026-08-04,2,1
6571,1007,1,2026-08-04,1,1
6572,1009,3,2026-08-04,1,1
6573,1009,4,2026-08-04,2,1
6574,1009,1,2026-08-04,3,1
6575,1011,4,2026-08-04,1,1
6576,1011,1,2026-08-04,2,1
6577,1011,2,2026-08-04,3,1
6578,1015,4,2026-08-04,1,0
6579,1015,1,2026-08-04,2,0
6580,1015,3,2026-08-04,3,0
6581,1016,1,2026-08-04,1,1
6582,1016,2,2026-08-04,2,1
6583,1016,4,2026-08-04,3,1
6584,1026,2,2026-08-04,1,1
6585,1026,1,2026-08-04,2,1
6586,1026,4,2026-08-04,3,1
6587,1031,1,2026-08-04,1,1
6588,1031,2,2026-08-04,2,1
6589,1037,1,2026-08-04,1,1
6590,1037,2,2026-08-04,2,1
6591,1039,2,2026-08-04,1,1
6592,1039,4,2026-08-04,2,1
6593,1039,1,2026-08-04,3,1
6594,1040,1,2026-08-04,1,1
6595,1043,1,2026-08-04,1,1
6596,1043,4,2026-08-04,2,1
6597,1043,2,2026-08-04,3,1
6598,1045,1,2026-08-04,1,1
6599,1045,4,2026-08-04,2,1
6600,1045,2,2026-08-04,3,1
6601,1045,3,2026-08-04,4,1
6602,1048,1,2026-08-04,1,1
6603,1048,2,2026-08-04,2,1
6604,1051,1,2026-08-04,1,0
6605,1051,2,2026-08-04,2,0
6606,1051,4,2026-08-04,3,0
6607,1052,1,2026-08-04,1,0
6608,1052,4,2026-08-04,2,0
6609,1053,1,2026-08-04,1,1
6610,1055,1,2026-08-04,1,1
6611,1059,4,2026-08-04,1,1
6612,1059,1,2026-08-04,2,1
6613,1060,4,2026-08-04,1,0
6614,1060,2,2026-08-04,2,0
6615,1060,1,2026-08-04,3,0
6616,1061,1,2026-08-04,1,1
6617,1061,3,2026-08-04,2,1
6618,1061,2,2026-08-04,3,1
6619,1061,4,2026-08-04,4,1
6620,1063,3,2026-08-04,1,0
6621,1063,1,2026-08-04,2,0
6622,1063,2,2026-08-04,3,0
6623,1077,1,2026-08-04,1,1
6624,1077,3,2026-08-04,2,1
6625,1077,2,2026-08-04,3,1
6626,1079,3,2026-08-04,1,1
6627,1079,1,2026-08-04,2,1
6628,1079,4,2026-08-04,3,1
6629,1082,2,2026-08-04,1,1
6630,1082,3,2026-08-04,2,1
6631,1082,1,2026-08-04,3,1
6632,1083,1,2026-08-04,1,1
6633,1083,2,2026-08-04,2,1
6634,1083,4,2026-08-04,3,1
6635,1085,2,2026-08-04,1,1
6636,1085,3,2026-08-04,2,1
6637,1085,1,2026-08-04,3,1
6638,1085,4,2026-08-04,4,1
6639,1089,2,2026-08-04,1,0
6640,1089,4,2026-08-04,2,0
6641,1089,1,2026-08-04,3,0
6642,1090,2,2026-08-04,1,1
6643,1090,1,2026-08-04,2,1
6644,1090,3,2026-08-04,3,1
6645,1091,4,2026-08-04,1,1
6646,1091,3,2026-08-04,2,1
6647,1091,1,2026-08-04,3,1
6648,1092,1,2026-08-04,1,0
6649,1094,1,2026-08-04,1,1
6650,1094,2,2026-08-04,2,1
6651,1096,4,2026-08-04,1,1
6652,1096,1,2026-08-04,2,1
6653,1096,3,2026-08-04,3,1
6654,1100,4,2026-08-04,1,1
6655,1100,1,2026-08-04,2,1
6656,1100,2,2026-08-04,3,1
6657,1100,3,2026-08-04,4,1
6658,1102,3,2026-08-04,1,1
6659,1102,4,2026-08-04,2,1
6660,1102,1,2026-08-04,3,1
6661,1102,2,2026-08-04,4,1
6662,1103,1,2026-08-04,1,1
6663,1103,2,2026-08-04,2,1
6664,1103,3,2026-08-04,3,1
6665,1105,2,2026-08-04,1,1
6666,1105,3,2026-08-04,2,1
6667,1105,1,2026-08-04,3,1
6668,1106,2,2026-08-04,1,1
6669,1106,1,2026-08-04,2,1
6670,1106,3,2026-08-04,3,1
6671,1115,3,2026-08-04,1,1
6672,1115,2,2026-08-04,2,1
6673,1115,4,2026-08-04,3,1
6674,1115,1,2026-08-04,4,1
6675,1116,1,2026-08-04,1,1
6676,1117,3,2026-08-04,1,0
6677,1117,1,2026-08-04,2,0
6678,1117,4,2026-08-04,3,0
6679,1124,2,2026-08-04,1,1
6680,1124,1,2026-08-04,2,1
6681,1124,3,2026-08-04,3,1
6682,1127,1,2026-08-04,1,0
6683,1127,3,2026-08-04,2,0
6684,1128,1,2026-08-04,1,1
6685,1130,1,2026-08-04,1,1
6686,1130,2,2026-08-04,2,1
6687,1132,1,2026-08-04,1,1
6688,1134,2,2026-08-04,1,0
6689,1134,1,2026-08-04,2,0
6690,1135,3,2026-08-04,1,1
6691,1135,1,2026-08-04,2,1
6692,1136,1,2026-08-04,1,1
6693,1136,3,2026-08-04,2,1
6694,1137,3,2026-08-04,1,1
6695,1137,1,2026-08-04,2,1
6696,1137,2,2026-08-04,3,1
6697,1142,1,2026-08-04,1,1
6698,1142,4,2026-08-04,2,1
6699,1144,1,2026-08-04,1,1
6700,1144,2,2026-08-04,2,1
6701,1147,1,2026-08-04,1,0
6702,1148,1,2026-08-04,1,1
6703,1148,2,2026-08-04,2,1
6704,1148,3,2026-08-04,3,1
6705,1149,2,2026-08-04,1,1
6706,1149,1,2026-08-04,2,1
6707,1150,2,2026-08-04,1,0
6708,1150,4,2026-08-04,2,0
6709,1150,1,2026-08-04,3,0
6710,1153,1,2026-08-04,1,1
6711,1153,3,2026-08-04,2,1
6712,1154,1,2026-08-04,1,1
6713,1154,2,2026-08-04,2,1
6714,1157,1,2026-08-04,1,1
6715,1157,3,2026-08-04,2,1
6716,1161,3,2026-08-04,1,1
6717,1161,4,2026-08-04,2,1
6718,1161,1,2026-08-04,3,1
6719,1163,1,2026-08-04,1,1
6720,1165,1,2026-08-04,1,1
6721,1165,2,2026-08-04,2,1
6722,1167,1,2026-08-04,1,1
6723,1167,2,2026-08-04,2,1
6724,1168,3,2026-08-04,1,1
6725,1168,4,2026-08-04,2,1
6726,1168,1,2026-08-04,3,1
6727,1169,3,2026-08-04,1,1
6728,1169,1,2026-08-04,2,1
6729,1171,1,2026-08-04,1,0
6730,1171,3,2026-08-04,2,0
6731,1171,4,2026-08-04,3,0
6732,1172,1,2026-08-04,1,0
6733,1173,1,2026-08-04,1,1
6734,1173,3,2026-08-04,2,1
6735,1175,1,2026-08-04,1,1
6736,1177,3,2026-08-04,1,1
6737,1177,1,2026-08-04,2,1
6738,1177,2,2026-08-04,3,1
6739,1187,1,2026-08-04,1,1
6740,1187,4,2026-08-04,2,1
6741,1187,2,2026-08-04,3,1
6742,1187,3,2026-08-04,4,1
6743,1195,1,2026-08-04,1,0
6744,1200,3,2026-08-04,1,1
6745,1200,1,2026-08-04,2,1
6746,1200,4,2026-08-04,3,1
6747,1203,1,2026-08-04,1,0
6748,1203,2,2026-08-04,2,0
6749,1205,4,2026-08-04,1,0
6750,1205,1,2026-08-04,2,0
6751,1206,1,2026-08-04,1,1
6752,1206,2,2026-08-04,2,1
6753,1206,4,2026-08-04,3,1
6754,1206,3,2026-08-04,4,1
6755,1207,4,2026-08-04,1,1
6756,1207,3,2026-08-04,2,1
6757,1207,1,2026-08-04,3,1
6758,1207,2,2026-08-04,4,1
6759,1208,2,2026-08-04,1,1
6760,1208,1,2026-08-04,2,1
6761,1208,4,2026-08-04,3,1
6762,1208,3,2026-08-04,4,1
6763,1209,1,2026-08-04,1,1
6764,1220,4,2026-08-04,1,1
6765,1220,2,2026-08-04,2,1
